# strategy=L6_MULTI_DAY_ENSEMBLE confidence=0.72 gap_size=288
# postproc.norm mode=norm_divergent_symmetric std_ratio=17.71 mean_ratio=1.36 scale=0.605
# postproc.align mode=align_capped cap=6329 start_offset_raw=-13755 applied=-6329 end_offset_raw=-20013 applied=-6329 slope_weight=0.00
timestamp,ground_truth,imputed,quality,abs_error
2026-04-10T00:00:00+0000,81115.0,91303.7294161178,3,10188.7294161178
2026-04-10T00:10:00+0000,81329.0,91095.7816779369,3,9766.781677936902
2026-04-10T00:20:00+0000,78415.0,90882.46788878503,3,12467.467888785031
2026-04-10T00:30:00+0000,80206.0,90663.7880486622,3,10457.788048662202
2026-04-10T00:40:00+0000,77954.0,90439.74215756838,3,12485.742157568384
2026-04-10T00:50:00+0000,77188.0,90210.33021550384,3,13022.33021550384
2026-04-10T01:00:00+0000,78425.0,90003.24966883661,3,11578.249668836608
2026-04-10T01:10:00+0000,80136.0,89807.5655962661,3,9671.565596266097
2026-04-10T01:20:00+0000,80138.0,89554.20304442158,3,9416.203044421578
2026-04-10T01:30:00+0000,78546.0,89358.790999395,3,10812.790999395002
2026-04-10T01:40:00+0000,78074.0,89125.69109863481,3,11051.691098634808
2026-04-10T01:50:00+0000,79719.0,88865.08120765319,3,9146.081207653187
2026-04-10T02:00:00+0000,78752.0,88662.47816861818,3,9910.478168618181
2026-04-10T02:10:00+0000,76778.0,88536.45280262605,3,11758.452802626052
2026-04-10T02:20:00+0000,77651.0,88455.99283037824,3,10804.992830378236
2026-04-10T02:30:00+0000,80116.0,88380.35254942316,3,8264.352549423158
2026-04-10T02:40:00+0000,80493.0,88257.0964742966,3,7764.0964742966025
2026-04-10T02:50:00+0000,80324.0,88265.88121344465,3,7941.881213444649
2026-04-10T03:00:00+0000,86941.0,88233.8479575323,3,1292.8479575323
2026-04-10T03:10:00+0000,87653.0,88161.83862806423,3,508.83862806422985
2026-04-10T03:20:00+0000,87790.0,88128.51220926062,3,338.51220926061796
2026-04-10T03:30:00+0000,87629.0,88188.04090033859,3,559.0409003385867
2026-04-10T03:40:00+0000,86780.0,88259.303544507,3,1479.3035445069982
2026-04-10T03:50:00+0000,87402.0,88366.28635331242,3,964.2863533124182
2026-04-10T04:00:00+0000,89754.0,88529.00179304481,3,1224.9982069551916
2026-04-10T04:10:00+0000,90535.0,88754.07082122924,3,1780.9291787707625
2026-04-10T04:20:00+0000,92667.0,89226.63611484689,3,3440.363885153114
2026-04-10T04:30:00+0000,92699.0,89843.28046366098,3,2855.71953633902
2026-04-10T04:40:00+0000,89227.0,90583.4245212363,3,1356.424521236302
2026-04-10T04:50:00+0000,93945.0,91339.63746571071,3,2605.362534289292
2026-04-10T05:00:00+0000,97319.0,92104.21425402813,3,5214.785745971865
2026-04-10T05:10:00+0000,99606.0,92879.36726203393,3,6726.632737966065
2026-04-10T05:20:00+0000,100090.0,93631.20739755218,3,6458.792602447822
2026-04-10T05:30:00+0000,98819.0,94410.25939380318,3,4408.740606196821
2026-04-10T05:40:00+0000,103640.0,95038.83943992943,3,8601.160560070566
2026-04-10T05:50:00+0000,112220.0,95496.49386586885,3,16723.506134131152
2026-04-10T06:00:00+0000,116920.0,95977.01241693572,3,20942.987583064285
2026-04-10T06:10:00+0000,117710.0,96332.01968046423,3,21377.980319535767
2026-04-10T06:20:00+0000,115520.0,96650.88947251027,3,18869.110527489727
2026-04-10T06:30:00+0000,118150.0,96739.34319544413,3,21410.656804555867
2026-04-10T06:40:00+0000,118190.0,96824.73653679606,3,21365.26346320394
2026-04-10T06:50:00+0000,121340.0,97086.25648873746,3,24253.74351126254
2026-04-10T07:00:00+0000,124250.0,97462.66110109189,3,26787.338898908114
2026-04-10T07:10:00+0000,125450.0,97939.83991945219,3,27510.16008054781
2026-04-10T07:20:00+0000,126760.0,98854.55934737062,3,27905.440652629375
2026-04-10T07:30:00+0000,135710.0,99925.38754120973,3,35784.612458790274
2026-04-10T07:40:00+0000,138400.0,101291.53673784331,3,37108.463262156685
2026-04-10T07:50:00+0000,141360.0,102449.0770148035,3,38910.92298519651
2026-04-10T08:00:00+0000,134070.0,103636.84031413723,3,30433.159685862774
2026-04-10T08:10:00+0000,142830.0,104725.06715904978,3,38104.93284095022
2026-04-10T08:20:00+0000,146210.0,105869.35709483248,3,40340.64290516752
2026-04-10T08:30:00+0000,141440.0,106709.513319848,3,34730.486680152
2026-04-10T08:40:00+0000,139980.0,107401.34949542575,3,32578.650504574252
2026-04-10T08:50:00+0000,144280.0,108233.37776362883,3,36046.62223637117
2026-04-10T09:00:00+0000,140330.0,109308.99254298188,3,31021.007457018117
2026-04-10T09:10:00+0000,142740.0,110671.54250410768,3,32068.45749589232
2026-04-10T09:20:00+0000,137880.0,111800.8976232955,3,26079.102376704497
2026-04-10T09:30:00+0000,137580.0,112281.95780893105,3,25298.042191068947
2026-04-10T09:40:00+0000,135730.0,112201.010868967,3,23528.989131033
2026-04-10T09:50:00+0000,133550.0,111699.2566724134,3,21850.743327586606
2026-04-10T10:00:00+0000,140260.0,110816.26830235262,3,29443.73169764738
2026-04-10T10:10:00+0000,135120.0,109658.02612050968,3,25461.973879490324
2026-04-10T10:20:00+0000,127550.0,108753.54386994916,3,18796.456130050836
2026-04-10T10:30:00+0000,123740.0,108372.24372563743,3,15367.756274362575
2026-04-10T10:40:00+0000,127500.0,108177.82478377434,3,19322.17521622566
2026-04-10T10:50:00+0000,126880.0,108428.17724546311,3,18451.822754536886
2026-04-10T11:00:00+0000,125670.0,108519.748952335,3,17150.251047665006
2026-04-10T11:10:00+0000,126080.0,108596.4443708119,3,17483.555629188093
2026-04-10T11:20:00+0000,127740.0,108420.20767865532,3,19319.792321344677
2026-04-10T11:30:00+0000,131140.0,108002.326229888,3,23137.673770112
2026-04-10T11:40:00+0000,132070.0,107301.27034208713,3,24768.729657912874
2026-04-10T11:50:00+0000,129120.0,106403.91116045705,3,22716.08883954295
2026-04-10T12:00:00+0000,126400.0,105466.31023950152,3,20933.689760498484
2026-04-10T12:10:00+0000,125920.0,104511.36644970688,3,21408.633550293118
2026-04-10T12:20:00+0000,124520.0,103466.9703772981,3,21053.0296227019
2026-04-10T12:30:00+0000,124700.0,102404.41235644455,3,22295.587643555453
2026-04-10T12:40:00+0000,123650.0,101672.75236197175,3,21977.247638028246
2026-04-10T12:50:00+0000,123390.0,101291.14503301031,3,22098.85496698969
2026-04-10T13:00:00+0000,121970.0,100891.18827377529,3,21078.81172622471
2026-04-10T13:10:00+0000,120830.0,100415.49636902932,3,20414.503630970677
2026-04-10T13:20:00+0000,119190.0,100024.88222940521,3,19165.117770594792
2026-04-10T13:30:00+0000,123310.0,99594.89132226892,3,23715.108677731085
2026-04-10T13:40:00+0000,125530.0,99397.9017486714,3,26132.0982513286
2026-04-10T13:50:00+0000,123950.0,99352.3593451878,3,24597.640654812203
2026-04-10T14:00:00+0000,124980.0,99402.33451128144,3,25577.665488718558
2026-04-10T14:10:00+0000,121510.0,99546.88822601945,3,21963.11177398055
2026-04-10T14:20:00+0000,122180.0,99843.51097204194,3,22336.489027958058
2026-04-10T14:30:00+0000,117700.0,100040.76173795918,3,17659.238262040817
2026-04-10T14:40:00+0000,118380.0,99896.07245524487,3,18483.927544755134
2026-04-10T14:50:00+0000,115040.0,99674.40600327132,3,15365.593996728683
2026-04-10T15:00:00+0000,110960.0,99344.77022452746,3,11615.229775472544
2026-04-10T15:10:00+0000,111460.0,98893.42317333464,3,12566.576826665361
2026-04-10T15:20:00+0000,110180.0,98395.74415419703,3,11784.255845802967
2026-04-10T15:30:00+0000,108680.0,97671.64406550606,3,11008.355934493942
2026-04-10T15:40:00+0000,111580.0,96756.21373733813,3,14823.786262661873
2026-04-10T15:50:00+0000,109330.0,95936.52747244622,3,13393.472527553778
2026-04-10T16:00:00+0000,104570.0,95036.07181437036,3,9533.928185629644
2026-04-10T16:10:00+0000,104440.0,94137.70285428625,3,10302.297145713746
2026-04-10T16:20:00+0000,101660.0,93323.5439887449,3,8336.456011255097
2026-04-10T16:30:00+0000,101180.0,92636.87658877352,3,8543.12341122648
2026-04-10T16:40:00+0000,98700.0,91842.95298336634,3,6857.04701663366
2026-04-10T16:50:00+0000,96032.0,90871.3235735333,3,5160.6764264667
2026-04-10T17:00:00+0000,98623.0,89656.13658925543,3,8966.863410744569
2026-04-10T17:10:00+0000,95536.0,88333.54349994374,3,7202.456500056258
2026-04-10T17:20:00+0000,94315.0,86915.90355567804,3,7399.096444321956
2026-04-10T17:30:00+0000,91529.0,85512.19257018411,3,6016.80742981589
2026-04-10T17:40:00+0000,90311.0,84108.77710169616,3,6202.222898303837
2026-04-10T17:50:00+0000,92903.0,82927.29729790635,3,9975.702702093651
2026-04-10T18:00:00+0000,88493.0,81959.4472351873,3,6533.552764812703
2026-04-10T18:10:00+0000,90517.0,81198.66379445083,3,9318.336205549174
2026-04-10T18:20:00+0000,93956.0,80389.15262707176,3,13566.847372928241
2026-04-10T18:30:00+0000,90534.0,79655.5656474603,3,10878.434352539698
2026-04-10T18:40:00+0000,91616.0,78869.92927531149,3,12746.070724688514
2026-04-10T18:50:00+0000,89145.0,78141.9034955881,3,11003.096504411893
2026-04-10T19:00:00+0000,81722.0,77412.89686995883,3,4309.1031300411705
2026-04-10T19:10:00+0000,84362.0,76752.8652982458,3,7609.134701754199
2026-04-10T19:20:00+0000,81863.0,76147.68032338338,3,5715.319676616622
2026-04-10T19:30:00+0000,80244.0,75560.17551242336,3,4683.8244875766395
2026-04-10T19:40:00+0000,81534.0,74944.7646348928,3,6589.235365107204
2026-04-10T19:50:00+0000,81061.0,74496.30118151255,3,6564.69881848745
2026-04-10T20:00:00+0000,80933.0,73957.39555444807,3,6975.6044455519295
2026-04-10T20:10:00+0000,80543.0,73446.87320992025,3,7096.126790079754
2026-04-10T20:20:00+0000,81383.0,72867.9187600097,3,8515.081239990293
2026-04-10T20:30:00+0000,82836.0,72318.34727441192,3,10517.65272558808
2026-04-10T20:40:00+0000,80057.0,71848.95297075028,3,8208.04702924972
2026-04-10T20:50:00+0000,81270.0,71440.20588458629,3,9829.794115413708
2026-04-10T21:00:00+0000,81276.0,70861.15080565044,3,10414.849194349561
2026-04-10T21:10:00+0000,82333.0,70152.82304283767,3,12180.17695716233
2026-04-10T21:20:00+0000,80132.0,69507.86070731936,3,10624.139292680644
2026-04-10T21:30:00+0000,77960.0,68911.02810633091,3,9048.971893669092
2026-04-10T21:40:00+0000,79005.0,68334.55625560204,3,10670.443744397955
2026-04-10T21:50:00+0000,78461.0,67752.77179600533,3,10708.228203994673
2026-04-10T22:00:00+0000,80676.0,67144.12015455787,3,13531.879845442134
2026-04-10T22:10:00+0000,80412.0,66564.557572265,3,13847.442427735004
2026-04-10T22:20:00+0000,79085.0,66105.90744233255,3,12979.092557667449
2026-04-10T22:30:00+0000,79294.0,65571.70450461711,3,13722.295495382888
2026-04-10T22:40:00+0000,81069.0,64869.65584133784,3,16199.344158662163
2026-04-10T22:50:00+0000,77442.0,64205.399508184404,3,13236.600491815596
2026-04-10T23:00:00+0000,79837.0,63633.74643350516,3,16203.253566494837
2026-04-10T23:10:00+0000,78157.0,62975.82545819905,3,15181.174541800952
2026-04-10T23:20:00+0000,76315.0,62518.32738343948,3,13796.672616560521
2026-04-10T23:30:00+0000,79287.0,62195.74219965082,3,17091.25780034918
2026-04-10T23:40:00+0000,79791.0,62006.57526114177,3,17784.42473885823
2026-04-10T23:50:00+0000,79602.0,62009.73314472601,3,17592.266855273992
2026-04-11T00:00:00+0000,79851.0,62134.26414530691,3,17716.735854693092
2026-04-11T00:10:00+0000,76411.0,62277.78570508426,3,14133.214294915742
2026-04-11T00:20:00+0000,79092.0,62401.497568725565,3,16690.502431274435
2026-04-11T00:30:00+0000,78000.0,62564.62642390719,3,15435.37357609281
2026-04-11T00:40:00+0000,77203.0,62669.11629133807,3,14533.883708661931
2026-04-11T00:50:00+0000,76591.0,62725.19230619079,3,13865.807693809213
2026-04-11T01:00:00+0000,75877.0,62889.82143462061,3,12987.178565379392
2026-04-11T01:10:00+0000,78565.0,63087.74753463846,3,15477.25246536154
2026-04-11T01:20:00+0000,77626.0,63285.62317779976,3,14340.37682220024
2026-04-11T01:30:00+0000,77360.0,63510.42315058339,3,13849.576849416611
2026-04-11T01:40:00+0000,78785.0,63770.82453222544,3,15014.175467774563
2026-04-11T01:50:00+0000,79235.0,64017.158501051395,3,15217.841498948605
2026-04-11T02:00:00+0000,76801.0,64203.839297019586,3,12597.160702980414
2026-04-11T02:10:00+0000,74348.0,64459.30076493547,3,9888.69923506453
2026-04-11T02:20:00+0000,76403.0,64758.36170485664,3,11644.638295143362
2026-04-11T02:30:00+0000,79362.0,65076.44142053739,3,14285.55857946261
2026-04-11T02:40:00+0000,77704.0,65380.910985578725,3,12323.089014421275
2026-04-11T02:50:00+0000,77384.0,65712.10648875164,3,11671.89351124836
2026-04-11T03:00:00+0000,85096.0,66062.66713480496,3,19033.332865195043
2026-04-11T03:10:00+0000,85093.0,66442.96938015117,3,18650.030619848825
2026-04-11T03:20:00+0000,84810.0,66845.85399666087,3,17964.146003339134
2026-04-11T03:30:00+0000,82922.0,67291.8172279661,3,15630.182772033906
2026-04-11T03:40:00+0000,83350.0,67748.54450706333,3,15601.455492936671
2026-04-11T03:50:00+0000,83107.0,68348.5204899558,3,14758.479510044199
2026-04-11T04:00:00+0000,85261.0,68955.14760738985,3,16305.852392610148
2026-04-11T04:10:00+0000,86481.0,69547.80451780574,3,16933.195482194264
2026-04-11T04:20:00+0000,86249.0,70191.45470325842,3,16057.545296741577
2026-04-11T04:30:00+0000,86438.0,70883.06925905721,3,15554.930740942786
2026-04-11T04:40:00+0000,87253.0,71541.63539124317,3,15711.364608756834
2026-04-11T04:50:00+0000,85980.0,72133.74725352153,3,13846.252746478465
2026-04-11T05:00:00+0000,86517.0,72697.52556527533,3,13819.474434724674
2026-04-11T05:10:00+0000,86366.0,73339.11179805917,3,13026.888201940834
2026-04-11T05:20:00+0000,87739.0,73972.72176007781,3,13766.27823992219
2026-04-11T05:30:00+0000,88486.0,74690.59736166066,3,13795.402638339336
2026-04-11T05:40:00+0000,88745.0,75327.11717866786,3,13417.88282133214
2026-04-11T05:50:00+0000,89012.0,76001.39765070849,3,13010.602349291512
2026-04-11T06:00:00+0000,86110.0,76653.55467229548,3,9456.445327704525
2026-04-11T06:10:00+0000,86730.0,77274.25820366769,3,9455.74179633231
2026-04-11T06:20:00+0000,85613.0,77839.64204756178,3,7773.357952438222
2026-04-11T06:30:00+0000,87817.0,78353.42643622922,3,9463.573563770784
2026-04-11T06:40:00+0000,86514.0,78848.82787906531,3,7665.172120934687
2026-04-11T06:50:00+0000,88269.0,79285.98216952472,3,8983.017830475277
2026-04-11T07:00:00+0000,92159.0,79841.73253139867,3,12317.267468601334
2026-04-11T07:10:00+0000,89108.0,80641.07297273107,3,8466.927027268932
2026-04-11T07:20:00+0000,90117.0,81451.74229861009,3,8665.257701389914
2026-04-11T07:30:00+0000,91655.0,82253.05570638822,3,9401.944293611785
2026-04-11T07:40:00+0000,90528.0,82908.41752939063,3,7619.58247060937
2026-04-11T07:50:00+0000,92342.0,83501.85912201034,3,8840.14087798966
2026-04-11T08:00:00+0000,88107.0,84135.25641198506,3,3971.7435880149424
2026-04-11T08:10:00+0000,87172.0,84629.02241111004,3,2542.9775888899603
2026-04-11T08:20:00+0000,87699.0,85050.80060242712,3,2648.1993975728838
2026-04-11T08:30:00+0000,87036.0,85319.19524442607,3,1716.8047555739322
2026-04-11T08:40:00+0000,87367.0,85836.35652503742,3,1530.6434749625769
2026-04-11T08:50:00+0000,84843.0,86560.10639205207,3,1717.1063920520683
2026-04-11T09:00:00+0000,88273.0,87124.43282012358,3,1148.5671798764233
2026-04-11T09:10:00+0000,91678.0,87720.79116762885,3,3957.2088323711505
2026-04-11T09:20:00+0000,89850.0,88225.07113209253,3,1624.928867907467
2026-04-11T09:30:00+0000,91290.0,88595.0948808769,3,2694.9051191230974
2026-04-11T09:40:00+0000,88554.0,88849.13094143856,3,295.1309414385614
2026-04-11T09:50:00+0000,87738.0,88917.83628801447,3,1179.8362880144705
2026-04-11T10:00:00+0000,88020.0,89021.17641173626,3,1001.1764117362618
2026-04-11T10:10:00+0000,88176.0,89118.74650611008,3,942.7465061100811
2026-04-11T10:20:00+0000,89318.0,89133.57179587417,3,184.4282041258266
2026-04-11T10:30:00+0000,91358.0,89304.35393447596,3,2053.646065524037
2026-04-11T10:40:00+0000,90819.0,89602.74903100276,3,1216.2509689972358
2026-04-11T10:50:00+0000,89126.0,90023.025956227,3,897.025956226993
2026-04-11T11:00:00+0000,87393.0,90347.11588976796,3,2954.115889767956
2026-04-11T11:10:00+0000,89207.0,90519.10164722482,3,1312.1016472248157
2026-04-11T11:20:00+0000,90193.0,90583.73611526664,3,390.7361152666417
2026-04-11T11:30:00+0000,89092.0,90669.8989250067,3,1577.8989250066952
2026-04-11T11:40:00+0000,88254.0,90694.13415239456,3,2440.1341523945594
2026-04-11T11:50:00+0000,89154.0,90629.43650088765,3,1475.4365008876484
2026-04-11T12:00:00+0000,87125.0,90240.17414484044,3,3115.1741448404355
2026-04-11T12:10:00+0000,86552.0,90254.28691606216,3,3702.286916062163
2026-04-11T12:20:00+0000,89800.0,90319.0031752934,3,519.003175293401
2026-04-11T12:30:00+0000,92684.0,90164.30516999055,3,2519.694830009452
2026-04-11T12:40:00+0000,89954.0,90197.55850588738,3,243.55850588738394
2026-04-11T12:50:00+0000,87195.0,90108.2345396528,3,2913.2345396527962
2026-04-11T13:00:00+0000,75302.0,90161.58971272502,3,14859.589712725021
2026-04-11T13:10:00+0000,76132.0,90360.26695463913,3,14228.266954639126
2026-04-11T13:20:00+0000,77596.0,90446.23070957033,3,12850.230709570329
2026-04-11T13:30:00+0000,79435.0,90629.03978712928,3,11194.03978712928
2026-04-11T13:40:00+0000,80163.0,90886.63914900925,3,10723.63914900925
2026-04-11T13:50:00+0000,78265.0,91388.29484687398,3,13123.294846873978
2026-04-11T14:00:00+0000,82406.0,91814.34497502058,3,9408.344975020576
2026-04-11T14:10:00+0000,80916.0,92212.97051403053,3,11296.97051403053
2026-04-11T14:20:00+0000,80699.0,92667.46590932798,3,11968.465909327977
2026-04-11T14:30:00+0000,80837.0,92750.39134063189,3,11913.39134063189
2026-04-11T14:40:00+0000,78004.0,92855.21851930737,3,14851.218519307367
2026-04-11T14:50:00+0000,80713.0,92890.71960751737,3,12177.71960751737
2026-04-11T15:00:00+0000,80829.0,92801.53225160089,3,11972.53225160089
2026-04-11T15:10:00+0000,81806.0,92899.69125009437,3,11093.691250094373
2026-04-11T15:20:00+0000,79511.0,93052.48579416815,3,13541.485794168155
2026-04-11T15:30:00+0000,78703.0,93011.60061426005,3,14308.600614260053
2026-04-11T15:40:00+0000,78854.0,93140.2016697814,3,14286.201669781396
2026-04-11T15:50:00+0000,78689.0,93374.17256248575,3,14685.17256248575
2026-04-11T16:00:00+0000,79117.0,93378.61994765811,3,14261.61994765811
2026-04-11T16:10:00+0000,80860.0,93357.63375989141,3,12497.63375989141
2026-04-11T16:20:00+0000,79594.0,93455.9400801426,3,13861.940080142595
2026-04-11T16:30:00+0000,83007.0,93551.400794242,3,10544.400794242
2026-04-11T16:40:00+0000,81762.0,93644.18159630298,3,11882.18159630298
2026-04-11T16:50:00+0000,78656.0,93839.24022015886,3,15183.240220158856
2026-04-11T17:00:00+0000,80736.0,93810.75281940932,3,13074.752819409317
2026-04-11T17:10:00+0000,79114.0,93542.5781620437,3,14428.578162043705
2026-04-11T17:20:00+0000,76818.0,93372.6292413287,3,16554.6292413287
2026-04-11T17:30:00+0000,78420.0,93293.6066332071,3,14873.606633207106
2026-04-11T17:40:00+0000,78143.0,93076.95624925701,3,14933.956249257011
2026-04-11T17:50:00+0000,78859.0,92945.19495632222,3,14086.194956322215
2026-04-11T18:00:00+0000,78560.0,92723.8005331004,3,14163.800533100395
2026-04-11T18:10:00+0000,78508.0,92533.21709105447,3,14025.217091054466
2026-04-11T18:20:00+0000,77703.0,92233.64732115391,3,14530.647321153912
2026-04-11T18:30:00+0000,77615.0,91965.7755660485,3,14350.775566048498
2026-04-11T18:40:00+0000,77662.0,91645.8404859696,3,13983.840485969602
2026-04-11T18:50:00+0000,76961.0,91460.89771750207,3,14499.89771750207
2026-04-11T19:00:00+0000,79663.0,91449.37583956802,3,11786.37583956802
2026-04-11T19:10:00+0000,79838.0,91606.60659999454,3,11768.606599994542
2026-04-11T19:20:00+0000,77490.0,91862.24764657354,3,14372.247646573538
2026-04-11T19:30:00+0000,77455.0,92090.85475019588,3,14635.854750195882
2026-04-11T19:40:00+0000,77065.0,92230.12272749453,3,15165.122727494527
2026-04-11T19:50:00+0000,76912.0,92553.5348217921,3,15641.534821792098
2026-04-11T20:00:00+0000,79282.0,92774.26948840327,3,13492.269488403268
2026-04-11T20:10:00+0000,75948.0,93010.71401079345,3,17062.714010793454
2026-04-11T20:20:00+0000,77036.0,93246.98368496787,3,16210.983684967869
2026-04-11T20:30:00+0000,78549.0,93518.16877548161,3,14969.168775481608
2026-04-11T20:40:00+0000,76966.0,93628.4853636897,3,16662.485363689702
2026-04-11T20:50:00+0000,78188.0,93744.85849331842,3,15556.858493318417
2026-04-11T21:00:00+0000,77484.0,93783.63804067859,3,16299.63804067859
2026-04-11T21:10:00+0000,78158.0,93853.94632183308,3,15695.946321833078
2026-04-11T21:20:00+0000,79161.0,93749.55660363931,3,14588.556603639314
