# strategy=L6_MULTI_DAY_ENSEMBLE confidence=0.72 gap_size=288
# postproc.norm mode=norm_divergent_symmetric std_ratio=1.01 mean_ratio=1.60 scale=1.767
# postproc.align mode=align_capped cap=11728 start_offset_raw=43445 applied=11728 end_offset_raw=83641 applied=11728 slope_weight=0.00
timestamp,ground_truth,imputed,quality,abs_error
2026-04-07T04:00:00+0000,86442.0,49297.009104362456,3,37144.990895637544
2026-04-07T04:10:00+0000,87469.0,50784.86927931191,3,36684.13072068809
2026-04-07T04:20:00+0000,89396.0,52421.72133556965,3,36974.27866443035
2026-04-07T04:30:00+0000,90638.0,54207.565273135675,3,36430.434726864325
2026-04-07T04:40:00+0000,91421.0,56142.40109200999,3,35278.59890799001
2026-04-07T04:50:00+0000,90975.0,58226.22879219275,3,32748.77120780725
2026-04-07T05:00:00+0000,92533.0,60737.60585099048,3,31795.394149009517
2026-04-07T05:10:00+0000,91699.0,63514.85153739854,3,28184.148462601457
2026-04-07T05:20:00+0000,94460.0,66162.4375291932,3,28297.562470806806
2026-04-07T05:30:00+0000,93745.0,68740.56970853776,3,25004.43029146224
2026-04-07T05:40:00+0000,98717.0,70797.2887877698,3,27919.711212230206
2026-04-07T05:50:00+0000,104820.0,72097.86403917507,3,32722.135960824933
2026-04-07T06:00:00+0000,108880.0,73090.75503536349,3,35789.24496463651
2026-04-07T06:10:00+0000,115690.0,73753.97633716045,3,41936.02366283955
2026-04-07T06:20:00+0000,112190.0,74379.11574811612,3,37810.88425188388
2026-04-07T06:30:00+0000,118580.0,75102.3120123045,3,43477.687987695506
2026-04-07T06:40:00+0000,112950.0,75800.42613771319,3,37149.57386228681
2026-04-07T06:50:00+0000,115680.0,77134.99353976613,3,38545.00646023387
2026-04-07T07:00:00+0000,119990.0,78745.4708425753,3,41244.529157424695
2026-04-07T07:10:00+0000,125180.0,81636.16003490766,3,43543.83996509234
2026-04-07T07:20:00+0000,128080.0,85280.42367987089,3,42799.57632012911
2026-04-07T07:30:00+0000,127140.0,89688.32624712978,3,37451.67375287022
2026-04-07T07:40:00+0000,130050.0,94317.16236052547,3,35732.83763947453
2026-04-07T07:50:00+0000,133790.0,98777.01798996987,3,35012.98201003013
2026-04-07T08:00:00+0000,142830.0,103025.14247511282,3,39804.85752488718
2026-04-07T08:10:00+0000,142240.0,106955.05672272261,3,35284.94327727739
2026-04-07T08:20:00+0000,139730.0,110587.93255256803,3,29142.067447431968
2026-04-07T08:30:00+0000,140240.0,113862.58705624586,3,26377.41294375414
2026-04-07T08:40:00+0000,134540.0,116383.88077394445,3,18156.119226055554
2026-04-07T08:50:00+0000,146330.0,119773.05350786135,3,26556.946492138653
2026-04-07T09:00:00+0000,142970.0,123283.77214238672,3,19686.22785761328
2026-04-07T09:10:00+0000,144300.0,126615.70514606238,3,17684.294853937623
2026-04-07T09:20:00+0000,142670.0,129464.28101688348,3,13205.718983116516
2026-04-07T09:30:00+0000,148070.0,131641.82084783193,3,16428.17915216807
2026-04-07T09:40:00+0000,139590.0,132722.92259115048,3,6867.077408849524
2026-04-07T09:50:00+0000,147950.0,133519.73935837243,3,14430.260641627567
2026-04-07T10:00:00+0000,142390.0,133766.77465396354,3,8623.225346036459
2026-04-07T10:10:00+0000,136430.0,133594.0596110571,3,2835.940388942894
2026-04-07T10:20:00+0000,130150.0,132733.55907729975,3,2583.559077299753
2026-04-07T10:30:00+0000,131620.0,132621.7831006502,3,1001.7831006502092
2026-04-07T10:40:00+0000,129150.0,132191.23227453182,3,3041.2322745318234
2026-04-07T10:50:00+0000,129160.0,131731.12238362804,3,2571.1223836280406
2026-04-07T11:00:00+0000,130990.0,131185.69092731152,3,195.69092731151613
2026-04-07T11:10:00+0000,131120.0,130764.86287634658,3,355.1371236534178
2026-04-07T11:20:00+0000,134190.0,129942.0391865899,3,4247.9608134101
2026-04-07T11:30:00+0000,136540.0,129603.9798778268,3,6936.020122173199
2026-04-07T11:40:00+0000,137840.0,128870.59340514748,3,8969.406594852524
2026-04-07T11:50:00+0000,142410.0,127694.25982918673,3,14715.740170813267
2026-04-07T12:00:00+0000,142920.0,126288.30137379603,3,16631.69862620397
2026-04-07T12:10:00+0000,141350.0,125155.68895734251,3,16194.311042657486
2026-04-07T12:20:00+0000,142030.0,123458.595756621,3,18571.404243379002
2026-04-07T12:30:00+0000,141430.0,122110.51637071012,3,19319.483629289884
2026-04-07T12:40:00+0000,142500.0,120936.19038819692,3,21563.80961180308
2026-04-07T12:50:00+0000,141490.0,120130.01973756713,3,21359.980262432873
2026-04-07T13:00:00+0000,140790.0,118960.70010686455,3,21829.299893135452
2026-04-07T13:10:00+0000,143610.0,118146.42913652652,3,25463.570863473476
2026-04-07T13:20:00+0000,140250.0,117735.53569705678,3,22514.46430294322
2026-04-07T13:30:00+0000,136190.0,117548.85855780839,3,18641.141442191612
2026-04-07T13:40:00+0000,137620.0,117847.15476127743,3,19772.84523872257
2026-04-07T13:50:00+0000,137680.0,118525.16270363987,3,19154.83729636013
2026-04-07T14:00:00+0000,137730.0,119269.6387407565,3,18460.361259243495
2026-04-07T14:10:00+0000,136410.0,120689.54044225368,3,15720.459557746319
2026-04-07T14:20:00+0000,137850.0,122437.40054169785,3,15412.599458302153
2026-04-07T14:30:00+0000,132570.0,123823.59341913063,3,8746.40658086937
2026-04-07T14:40:00+0000,131300.0,124286.39422882059,3,7013.605771179413
2026-04-07T14:50:00+0000,131680.0,124296.2827900888,3,7383.717209911207
2026-04-07T15:00:00+0000,129330.0,124229.18262304516,3,5100.817376954845
2026-04-07T15:10:00+0000,127290.0,123985.54530801096,3,3304.4546919890417
2026-04-07T15:20:00+0000,121750.0,123510.91608234019,3,1760.9160823401908
2026-04-07T15:30:00+0000,119800.0,123025.09478308234,3,3225.0947830823425
2026-04-07T15:40:00+0000,115110.0,122528.16305668333,3,7418.163056683334
2026-04-07T15:50:00+0000,113770.0,122341.51572657768,3,8571.51572657768
2026-04-07T16:00:00+0000,114100.0,122119.34226487827,3,8019.3422648782725
2026-04-07T16:10:00+0000,111830.0,121954.50401251024,3,10124.504012510239
2026-04-07T16:20:00+0000,108980.0,121812.38938441013,3,12832.389384410126
2026-04-07T16:30:00+0000,106420.0,121455.61292018072,3,15035.61292018072
2026-04-07T16:40:00+0000,104320.0,120732.75367486938,3,16412.753674869382
2026-04-07T16:50:00+0000,105240.0,119854.73868272184,3,14614.738682721843
2026-04-07T17:00:00+0000,108030.0,118647.05079307462,3,10617.050793074624
2026-04-07T17:10:00+0000,105110.0,117343.27700435677,3,12233.277004356773
2026-04-07T17:20:00+0000,104050.0,116168.78716735191,3,12118.787167351911
2026-04-07T17:30:00+0000,103840.0,115211.17244424767,3,11371.17244424767
2026-04-07T17:40:00+0000,103910.0,114461.14634059054,3,10551.146340590538
2026-04-07T17:50:00+0000,102740.0,114147.34567433834,3,11407.345674338343
2026-04-07T18:00:00+0000,101030.0,114182.05662984874,3,13152.05662984874
2026-04-07T18:10:00+0000,97828.0,114313.76928385865,3,16485.76928385865
